"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"21412","L1","L1 7",14,"reflexive","tt","reflexive tt",4,0,353,353,"Unambiguous","Mismatch",353
"21414","L1","L1 7",12,"reflexive","tt","reflexive tt",2,0,1233,1233,"Ambiguous","Mismatch",1233
"21416","L1","L1 7",20,"reflexive","tt","reflexive tt",2,0,1065,1065,"Ambiguous","Mismatch",1065
"21418","L1","L1 7",10,"reflexive","tt","reflexive tt",4,0,347,347,"Unambiguous","Mismatch",347
"21420","L1","L1 7",24,"reflexive","tt","reflexive tt",2,0,703,703,"Ambiguous","Mismatch",703
"21422","L1","L1 7",22,"reflexive","tt","reflexive tt",4,0,380,380,"Unambiguous","Mismatch",380
"21424","L1","L1 7",23,"reflexive","tt","reflexive tt",1,0,575,575,"Ambiguous","Match",575
"21426","L1","L1 7",18,"reflexive","tt","reflexive tt",4,0,1066,1066,"Unambiguous","Mismatch",1066
"21428","L1","L1 7",8,"reflexive","tt","reflexive tt",2,0,1462,1462,"Ambiguous","Mismatch",1462
"21430","L1","L1 7",1,"reflexive","tt","reflexive tt",3,0,639,639,"Unambiguous","Match",639
"21432","L1","L1 7",2,"reflexive","tt","reflexive tt",4,0,1140,1140,"Unambiguous","Mismatch",1140
"21434","L1","L1 7",13,"reflexive","tt","reflexive tt",3,0,144,144,"Unambiguous","Match",144
"21436","L1","L1 7",11,"reflexive","tt","reflexive tt",1,0,226,226,"Ambiguous","Match",226
"21438","L1","L1 7",5,"reflexive","tt","reflexive tt",3,0,166,166,"Unambiguous","Match",166
"21440","L1","L1 7",3,"reflexive","tt","reflexive tt",1,1,0,NA,"Ambiguous","Match",NA
"21442","L1","L1 7",19,"reflexive","tt","reflexive tt",1,1,0,NA,"Ambiguous","Match",NA
"21444","L1","L1 7",7,"reflexive","tt","reflexive tt",1,0,444,444,"Ambiguous","Match",444
"21446","L1","L1 7",15,"reflexive","tt","reflexive tt",1,0,194,194,"Ambiguous","Match",194
"21448","L1","L1 7",4,"reflexive","tt","reflexive tt",2,0,173,173,"Ambiguous","Mismatch",173
"21450","L1","L1 7",17,"reflexive","tt","reflexive tt",3,0,111,111,"Unambiguous","Match",111
"21452","L1","L1 7",21,"reflexive","tt","reflexive tt",3,0,492,492,"Unambiguous","Match",492
"21454","L1","L1 7",6,"reflexive","tt","reflexive tt",4,1,0,NA,"Unambiguous","Mismatch",NA
"21456","L1","L1 7",9,"reflexive","tt","reflexive tt",3,1,0,NA,"Unambiguous","Match",NA
"21457","L1","L1 8",11,"reflexive","tt","reflexive tt",2,0,141,141,"Ambiguous","Mismatch",141
"21459","L1","L1 8",17,"reflexive","tt","reflexive tt",4,0,221,221,"Unambiguous","Mismatch",221
"21461","L1","L1 8",2,"reflexive","tt","reflexive tt",1,0,189,189,"Ambiguous","Match",189
"21463","L1","L1 8",18,"reflexive","tt","reflexive tt",1,0,202,202,"Ambiguous","Match",202
"21465","L1","L1 8",14,"reflexive","tt","reflexive tt",1,0,194,194,"Ambiguous","Match",194
"21467","L1","L1 8",4,"reflexive","tt","reflexive tt",3,0,418,418,"Unambiguous","Match",418
"21469","L1","L1 8",23,"reflexive","tt","reflexive tt",2,0,300,300,"Ambiguous","Mismatch",300
"21471","L1","L1 8",21,"reflexive","tt","reflexive tt",4,0,529,529,"Unambiguous","Mismatch",529
"21473","L1","L1 8",5,"reflexive","tt","reflexive tt",4,0,414,414,"Unambiguous","Mismatch",414
"21475","L1","L1 8",1,"reflexive","tt","reflexive tt",4,0,182,182,"Unambiguous","Mismatch",182
"21477","L1","L1 8",6,"reflexive","tt","reflexive tt",1,0,489,489,"Ambiguous","Match",489
"21479","L1","L1 8",7,"reflexive","tt","reflexive tt",2,0,522,522,"Ambiguous","Mismatch",522
"21481","L1","L1 8",12,"reflexive","tt","reflexive tt",3,0,252,252,"Unambiguous","Match",252
"21483","L1","L1 8",10,"reflexive","tt","reflexive tt",1,1,0,NA,"Ambiguous","Match",NA
"21485","L1","L1 8",16,"reflexive","tt","reflexive tt",3,0,158,158,"Unambiguous","Match",158
"21487","L1","L1 8",8,"reflexive","tt","reflexive tt",3,0,214,214,"Unambiguous","Match",214
"21489","L1","L1 8",19,"reflexive","tt","reflexive tt",2,0,259,259,"Ambiguous","Mismatch",259
"21491","L1","L1 8",15,"reflexive","tt","reflexive tt",2,0,212,212,"Ambiguous","Mismatch",212
"21493","L1","L1 8",22,"reflexive","tt","reflexive tt",1,0,632,632,"Ambiguous","Match",632
"21495","L1","L1 8",9,"reflexive","tt","reflexive tt",4,0,879,879,"Unambiguous","Mismatch",879
"21497","L1","L1 8",24,"reflexive","tt","reflexive tt",3,0,293,293,"Unambiguous","Match",293
"21499","L1","L1 8",13,"reflexive","tt","reflexive tt",4,0,257,257,"Unambiguous","Mismatch",257
"21501","L1","L1 8",3,"reflexive","tt","reflexive tt",2,0,550,550,"Ambiguous","Mismatch",550
"21503","L1","L1 8",20,"reflexive","tt","reflexive tt",3,0,181,181,"Unambiguous","Match",181
"21506","L1","L1 9",9,"reflexive","tt","reflexive tt",1,0,170,170,"Ambiguous","Match",170
"21508","L1","L1 9",3,"reflexive","tt","reflexive tt",3,0,168,168,"Unambiguous","Match",168
"21510","L1","L1 9",5,"reflexive","tt","reflexive tt",1,0,355,355,"Ambiguous","Match",355
"21512","L1","L1 9",22,"reflexive","tt","reflexive tt",2,0,786,786,"Ambiguous","Mismatch",786
"21514","L1","L1 9",2,"reflexive","tt","reflexive tt",2,0,536,536,"Ambiguous","Mismatch",536
"21516","L1","L1 9",7,"reflexive","tt","reflexive tt",3,0,182,182,"Unambiguous","Match",182
"21518","L1","L1 9",6,"reflexive","tt","reflexive tt",2,0,370,370,"Ambiguous","Mismatch",370
"21520","L1","L1 9",13,"reflexive","tt","reflexive tt",1,0,251,251,"Ambiguous","Match",251
"21522","L1","L1 9",24,"reflexive","tt","reflexive tt",4,0,189,189,"Unambiguous","Mismatch",189
"21524","L1","L1 9",14,"reflexive","tt","reflexive tt",2,0,364,364,"Ambiguous","Mismatch",364
"21526","L1","L1 9",12,"reflexive","tt","reflexive tt",4,1,0,NA,"Unambiguous","Mismatch",NA
"21528","L1","L1 9",20,"reflexive","tt","reflexive tt",4,0,197,197,"Unambiguous","Mismatch",197
"21530","L1","L1 9",4,"reflexive","tt","reflexive tt",4,0,161,161,"Unambiguous","Mismatch",161
"21532","L1","L1 9",23,"reflexive","tt","reflexive tt",3,0,641,641,"Unambiguous","Match",641
"21534","L1","L1 9",10,"reflexive","tt","reflexive tt",2,0,132,132,"Ambiguous","Mismatch",132
"21536","L1","L1 9",1,"reflexive","tt","reflexive tt",1,0,1017,1017,"Ambiguous","Match",1017
"21538","L1","L1 9",16,"reflexive","tt","reflexive tt",4,0,375,375,"Unambiguous","Mismatch",375
"21540","L1","L1 9",18,"reflexive","tt","reflexive tt",2,0,256,256,"Ambiguous","Mismatch",256
"21542","L1","L1 9",21,"reflexive","tt","reflexive tt",1,0,699,699,"Ambiguous","Match",699
"21544","L1","L1 9",15,"reflexive","tt","reflexive tt",3,0,224,224,"Unambiguous","Match",224
"21546","L1","L1 9",17,"reflexive","tt","reflexive tt",1,0,242,242,"Ambiguous","Match",242
"21548","L1","L1 9",11,"reflexive","tt","reflexive tt",3,0,119,119,"Unambiguous","Match",119
"21550","L1","L1 9",19,"reflexive","tt","reflexive tt",3,0,144,144,"Unambiguous","Match",144
"21552","L1","L1 9",8,"reflexive","tt","reflexive tt",4,0,328,328,"Unambiguous","Mismatch",328
"21554","L1","L1 10",13,"reflexive","tt","reflexive tt",2,0,204,204,"Ambiguous","Mismatch",204
"21556","L1","L1 10",3,"reflexive","tt","reflexive tt",4,0,438,438,"Unambiguous","Mismatch",438
"21558","L1","L1 10",9,"reflexive","tt","reflexive tt",2,0,227,227,"Ambiguous","Mismatch",227
"21560","L1","L1 10",20,"reflexive","tt","reflexive tt",1,0,234,234,"Ambiguous","Match",234
"21562","L1","L1 10",1,"reflexive","tt","reflexive tt",2,1,0,NA,"Ambiguous","Mismatch",NA
"21564","L1","L1 10",5,"reflexive","tt","reflexive tt",2,0,190,190,"Ambiguous","Mismatch",190
"21566","L1","L1 10",6,"reflexive","tt","reflexive tt",3,1,0,NA,"Unambiguous","Match",NA
"21568","L1","L1 10",4,"reflexive","tt","reflexive tt",1,0,233,233,"Ambiguous","Match",233
"21570","L1","L1 10",23,"reflexive","tt","reflexive tt",4,0,170,170,"Unambiguous","Mismatch",170
"21572","L1","L1 10",17,"reflexive","tt","reflexive tt",2,0,223,223,"Ambiguous","Mismatch",223
"21574","L1","L1 10",2,"reflexive","tt","reflexive tt",3,0,244,244,"Unambiguous","Match",244
"21576","L1","L1 10",11,"reflexive","tt","reflexive tt",4,0,233,233,"Unambiguous","Mismatch",233
"21578","L1","L1 10",16,"reflexive","tt","reflexive tt",1,0,178,178,"Ambiguous","Match",178
"21580","L1","L1 10",15,"reflexive","tt","reflexive tt",4,0,359,359,"Unambiguous","Mismatch",359
"21582","L1","L1 10",21,"reflexive","tt","reflexive tt",2,0,475,475,"Ambiguous","Mismatch",475
"21584","L1","L1 10",18,"reflexive","tt","reflexive tt",3,0,224,224,"Unambiguous","Match",224
"21586","L1","L1 10",10,"reflexive","tt","reflexive tt",3,0,178,178,"Unambiguous","Match",178
"21588","L1","L1 10",22,"reflexive","tt","reflexive tt",3,0,208,208,"Unambiguous","Match",208
"21590","L1","L1 10",14,"reflexive","tt","reflexive tt",3,1,0,NA,"Unambiguous","Match",NA
"21592","L1","L1 10",12,"reflexive","tt","reflexive tt",1,0,234,234,"Ambiguous","Match",234
"21594","L1","L1 10",8,"reflexive","tt","reflexive tt",1,0,291,291,"Ambiguous","Match",291
"21596","L1","L1 10",19,"reflexive","tt","reflexive tt",4,0,146,146,"Unambiguous","Mismatch",146
"21598","L1","L1 10",24,"reflexive","tt","reflexive tt",1,0,181,181,"Ambiguous","Match",181
"21600","L1","L1 10",7,"reflexive","tt","reflexive tt",4,1,0,NA,"Unambiguous","Mismatch",NA
"21602","L1","L1 11",6,"reflexive","tt","reflexive tt",4,0,562,562,"Unambiguous","Mismatch",562
