"","subject","type","item","condition","question","correct_answer","response","rt","group"
"5556","L1 31","gap",21,"a","!","{Yes}","0",1844,"L1"
"5557","L1 31","filler",21,"-","0","-","-",4767,"L1"
"5558","L1 31","gap",8,"b","0","-","-",4580,"L1"
"5559","L1 31","gap",8,"b","!","{The_church}","1",2291,"L1"
"5560","L1 31","filler",23,"-","0","-","-",6323,"L1"
"5561","L1 31","filler",23,"-","!","{The_tree}","1",1091,"L1"
"5562","L1 31","gp",11,"a","0","-","-",5626,"L1"
"5563","L1 31","gp",11,"a","!","{The_lady_woke_herself_up}","1",2887,"L1"
"5564","L1 31","filler",13,"-","0","-","-",6373,"L1"
"5565","L1 31","filler",13,"-","!","{The_moderator}","1",1994,"L1"
"5566","L1 31","gp",5,"c","0","-","-",2973,"L1"
"5567","L1 31","gp",5,"c","!","{The_father}","0",1667,"L1"
"5568","L1 31","filler",34,"-","0","-","-",9110,"L1"
"5569","L1 31","filler",34,"-","!","{The_lake}","1",2966,"L1"
"5570","L1 31","gap",5,"a","0","-","-",6963,"L1"
"5571","L1 31","gap",5,"a","!","{The_car}","1",1687,"L1"
"5572","L1 31","filler",26,"-","0","-","-",4446,"L1"
"5573","L1 31","filler",26,"-","!","{The_classroom}","1",2770,"L1"
"5574","L1 31","gp",10,"d","0","-","-",4720,"L1"
"5575","L1 31","gp",10,"d","!","{The_General}","1",1103,"L1"
"5576","L1 31","filler",39,"-","0","-","-",5667,"L1"
"5577","L1 31","gap",16,"b","0","-","-",7570,"L1"
"5578","L1 31","gap",16,"b","!","{Yes}","0",2109,"L1"
"5579","L1 31","filler",19,"-","0","-","-",2888,"L1"
"5580","L1 31","filler",19,"-","!","{No}","1",2631,"L1"
"5581","L1 32","practice",1,"-","0","-","-",1190,"L1"
"5582","L1 32","practice",2,"-","0","-","-",3541,"L1"
"5583","L1 32","practice",2,"-","!","{Yes}","1",1450,"L1"
"5584","L1 32","practice",3,"-","0","-","-",839,"L1"
"5585","L1 32","practice",4,"-","0","-","-",2832,"L1"
"5586","L1 32","practice",4,"-","!","{Yes}","1",1033,"L1"
"5587","L1 32","practice",5,"-","0","-","-",725,"L1"
"5588","L1 32","practice",6,"-","0","-","-",2906,"L1"
"5589","L1 32","practice",6,"-","!","{A_drink}","1",1503,"L1"
"5590","L1 32","practice",7,"-","0","-","-",930,"L1"
"5591","L1 32","practice",8,"-","0","-","-",2092,"L1"
"5592","L1 32","practice",8,"-","!","{No}","1",1884,"L1"
"5593","L1 32","filler",10,"-","0","-","-",7003,"L1"
"5594","L1 32","gp",24,"c","0","-","-",4583,"L1"
"5595","L1 32","gp",24,"c","!","{The_director}","1",2097,"L1"
"5596","L1 32","filler",11,"-","0","-","-",4696,"L1"
"5597","L1 32","gp",7,"b","0","-","-",3259,"L1"
"5598","L1 32","gp",7,"b","!","{The_man_woke_himself_up}","1",3368,"L1"
"5599","L1 32","filler",42,"-","0","-","-",2792,"L1"
"5600","L1 32","filler",42,"-","!","{The_grandmother}","1",2298,"L1"
"5601","L1 32","gap",19,"b","0","-","-",5939,"L1"
"5602","L1 32","gap",19,"b","!","{Yes}","0",3338,"L1"
"5603","L1 32","filler",24,"-","0","-","-",5293,"L1"
"5604","L1 32","gp",5,"d","0","-","-",4650,"L1"
"5605","L1 32","gp",5,"d","!","{The_boy}","1",1589,"L1"
"5606","L1 32","filler",6,"-","0","-","-",3690,"L1"
"5607","L1 32","gap",4,"a","0","-","-",6952,"L1"
"5608","L1 32","gap",4,"a","!","{The_door}","1",4366,"L1"
"5609","L1 32","filler",45,"-","0","-","-",4032,"L1"
"5610","L1 32","gap",21,"b","0","-","-",4888,"L1"
"5611","L1 32","gap",21,"b","!","{Yes}","0",1080,"L1"
"5612","L1 32","filler",27,"-","0","-","-",3165,"L1"
"5613","L1 32","filler",27,"-","!","{Yes}","1",2066,"L1"
"5614","L1 32","gap",10,"a","0","-","-",7475,"L1"
"5615","L1 32","gap",10,"a","!","{The_car}","1",2697,"L1"
"5616","L1 32","filler",4,"-","0","-","-",2638,"L1"
"5617","L1 32","gap",11,"b","0","-","-",2891,"L1"
"5618","L1 32","gap",11,"b","!","{The_table}","1",1077,"L1"
"5619","L1 32","filler",19,"-","0","-","-",4719,"L1"
"5620","L1 32","filler",19,"-","!","{No}","1",1821,"L1"
"5621","L1 32","gp",3,"b","0","-","-",6506,"L1"
"5622","L1 32","gp",3,"b","!","{The_two_journalists_met_each_other}","1",4755,"L1"
"5623","L1 32","filler",1,"-","0","-","-",5072,"L1"
"5624","L1 32","filler",1,"-","!","{Yes}","1",1278,"L1"
"5625","L1 32","gp",17,"d","0","-","-",2183,"L1"
"5626","L1 32","gp",17,"d","!","{The_terrorist}","1",1572,"L1"
"5627","L1 32","filler",40,"-","0","-","-",5266,"L1"
"5628","L1 32","gap",22,"a","0","-","-",5657,"L1"
"5629","L1 32","gap",22,"a","!","{No}","1",1323,"L1"
"5630","L1 32","filler",9,"-","0","-","-",5501,"L1"
"5631","L1 32","filler",9,"-","!","{The_baby}","1",2004,"L1"
"5632","L1 32","gap",23,"b","0","-","-",4330,"L1"
"5633","L1 32","gap",23,"b","!","{No}","1",1180,"L1"
"5634","L1 32","filler",33,"-","0","-","-",4927,"L1"
"5635","L1 32","filler",33,"-","!","{The_elephant}","1",1757,"L1"
"5636","L1 32","gp",20,"c","0","-","-",5318,"L1"
"5637","L1 32","gp",20,"c","!","{The_man}","1",2235,"L1"
"5638","L1 32","filler",44,"-","0","-","-",3357,"L1"
"5639","L1 32","filler",44,"-","!","{No}","1",1286,"L1"
"5640","L1 32","gp",2,"a","0","-","-",4494,"L1"
"5641","L1 32","gp",2,"a","!","{The_mother_dressed_herself}","1",3217,"L1"
"5642","L1 32","filler",3,"-","0","-","-",5581,"L1"
"5643","L1 32","gap",20,"a","0","-","-",7366,"L1"
"5644","L1 32","gap",20,"a","!","{No}","1",2758,"L1"
"5645","L1 32","filler",46,"-","0","-","-",5526,"L1"
"5646","L1 32","gp",8,"c","0","-","-",5775,"L1"
"5647","L1 32","gp",8,"c","!","{The_boy}","1",1373,"L1"
"5648","L1 32","filler",22,"-","0","-","-",2513,"L1"
"5649","L1 32","filler",22,"-","!","{Yes}","1",2400,"L1"
"5650","L1 32","gap",17,"b","0","-","-",8534,"L1"
"5651","L1 32","gap",17,"b","!","{No}","1",959,"L1"
"5652","L1 32","gp",16,"c","0","-","-",3488,"L1"
"5653","L1 32","gp",16,"c","!","{The_assistant}","1",2965,"L1"
"5654","L1 32","filler",2,"-","0","-","-",2486,"L1"
"5655","L1 32","gap",24,"a","0","-","-",4500,"L1"
"5656","L1 32","gap",24,"a","!","{Yes}","0",1208,"L1"
"5657","L1 32","filler",16,"-","0","-","-",2830,"L1"
"5658","L1 32","gap",15,"b","0","-","-",4311,"L1"
"5659","L1 32","gap",15,"b","!","{Yes}","0",2480,"L1"
"5660","L1 32","filler",13,"-","0","-","-",5363,"L1"
"5661","L1 32","filler",13,"-","!","{The_moderator}","1",2021,"L1"
"5662","L1 32","gp",10,"a","0","-","-",6982,"L1"
"5663","L1 32","gp",10,"a","!","{The_two_soldiers_fought_each_other}","1",2755,"L1"
"5664","L1 32","filler",12,"-","0","-","-",4006,"L1"
"5665","L1 32","gp",9,"d","0","-","-",6477,"L1"
"5666","L1 32","gp",9,"d","!","{The_singer}","1",1935,"L1"
"5667","L1 32","filler",48,"-","0","-","-",3145,"L1"
"5668","L1 32","gp",15,"b","0","-","-",2459,"L1"
"5669","L1 32","gp",15,"b","!","{The_aunt_dressed_herself}","1",2134,"L1"
"5670","L1 32","filler",36,"-","0","-","-",2809,"L1"
"5671","L1 32","gp",23,"b","0","-","-",2020,"L1"
"5672","L1 32","gp",23,"b","!","{The_mother_washed_herself}","1",3861,"L1"
"5673","L1 32","filler",5,"-","0","-","-",4515,"L1"
"5674","L1 32","gap",14,"a","0","-","-",6089,"L1"
"5675","L1 32","gap",14,"a","!","{No}","1",2863,"L1"
"5676","L1 32","filler",34,"-","0","-","-",2536,"L1"
"5677","L1 32","filler",34,"-","!","{The_lake}","1",4203,"L1"
"5678","L1 32","gap",16,"a","0","-","-",10548,"L1"
"5679","L1 32","gap",16,"a","!","{Yes}","0",2220,"L1"
"5680","L1 32","filler",18,"-","0","-","-",1627,"L1"
"5681","L1 32","gap",8,"a","0","-","-",6192,"L1"
"5682","L1 32","gap",8,"a","!","{The_church}","1",2301,"L1"
"5683","L1 32","filler",20,"-","0","-","-",4875,"L1"
"5684","L1 32","filler",20,"-","!","{Two_days}","1",3328,"L1"
"5685","L1 32","gap",5,"b","0","-","-",5695,"L1"
"5686","L1 32","gap",5,"b","!","{The_car}","1",3467,"L1"
"5687","L1 32","filler",26,"-","0","-","-",2893,"L1"
"5688","L1 32","filler",26,"-","!","{The_classroom}","1",1905,"L1"
"5689","L1 32","gp",21,"d","0","-","-",3396,"L1"
"5690","L1 32","gp",21,"d","!","{The_child}","1",1494,"L1"
"5691","L1 32","filler",21,"-","0","-","-",2190,"L1"
"5692","L1 32","gp",13,"d","0","-","-",1746,"L1"
"5693","L1 32","gp",13,"d","!","{The_boy}","1",1646,"L1"
"5694","L1 32","filler",37,"-","0","-","-",3975,"L1"
"5695","L1 32","filler",37,"-","!","{No}","1",1608,"L1"
"5696","L1 32","gap",6,"a","0","-","-",2443,"L1"
"5697","L1 32","gap",6,"a","!","{The_race}","1",2452,"L1"
"5698","L1 32","filler",14,"-","0","-","-",5655,"L1"
"5699","L1 32","gap",9,"b","0","-","-",3729,"L1"
"5700","L1 32","gap",9,"b","!","{The_table}","1",1320,"L1"
"5701","L1 32","filler",41,"-","0","-","-",3365,"L1"
"5702","L1 32","filler",41,"-","!","{Yes}","1",2651,"L1"
"5703","L1 32","gp",22,"a","0","-","-",4824,"L1"
"5704","L1 32","gp",22,"a","!","{The_two_footballers_fought_each_other}","1",1468,"L1"
"5705","L1 32","filler",28,"-","0","-","-",6281,"L1"
"5706","L1 32","gp",4,"c","0","-","-",3550,"L1"
"5707","L1 32","gp",4,"c","!","{The_friend}","1",2452,"L1"
"5708","L1 32","filler",29,"-","0","-","-",2290,"L1"
"5709","L1 32","filler",29,"-","!","{Yes}","1",949,"L1"
"5710","L1 32","gap",3,"b","0","-","-",9055,"L1"
"5711","L1 32","gap",3,"b","!","{The_island}","1",1335,"L1"
"5712","L1 32","filler",43,"-","0","-","-",4383,"L1"
"5713","L1 32","filler",43,"-","!","{The_girlfriend}","1",4909,"L1"
"5714","L1 32","gp",1,"d","0","-","-",4376,"L1"
"5715","L1 32","gp",1,"d","!","{The_man}","1",2296,"L1"
"5716","L1 32","filler",25,"-","0","-","-",2744,"L1"
"5717","L1 32","filler",25,"-","!","{Yes}","1",1117,"L1"
"5718","L1 32","gap",2,"a","0","-","-",9792,"L1"
"5719","L1 32","gap",2,"a","!","{The_truck}","1",2871,"L1"
"5720","L1 32","filler",35,"-","0","-","-",2242,"L1"
"5721","L1 32","filler",35,"-","!","{The_spaghetti}","1",861,"L1"
"5722","L1 32","gp",19,"b","0","-","-",9594,"L1"
"5723","L1 32","gp",19,"b","!","{The_coach_calmed_himself_down}","1",3767,"L1"
"5724","L1 32","filler",38,"-","0","-","-",3582,"L1"
"5725","L1 32","filler",38,"-","!","{No}","1",1201,"L1"
"5726","L1 32","gap",13,"b","0","-","-",4459,"L1"
"5727","L1 32","gap",13,"b","!","{No}","1",2441,"L1"
"5728","L1 32","filler",8,"-","0","-","-",6650,"L1"
"5729","L1 32","gp",18,"a","0","-","-",2859,"L1"
"5730","L1 32","gp",18,"a","!","{The_father_washed_himself}","1",1701,"L1"
"5731","L1 32","filler",39,"-","0","-","-",4973,"L1"
"5732","L1 32","gap",18,"a","0","-","-",3281,"L1"
"5733","L1 32","gap",18,"a","!","{No}","1",1368,"L1"
"5734","L1 32","filler",15,"-","0","-","-",3754,"L1"
"5735","L1 32","gp",12,"c","0","-","-",4079,"L1"
"5736","L1 32","gp",12,"c","!","{The_baby}","1",1571,"L1"
"5737","L1 32","filler",31,"-","0","-","-",2875,"L1"
"5738","L1 32","gap",7,"b","0","-","-",7556,"L1"
"5739","L1 32","gap",7,"b","!","{The_sky}","1",1115,"L1"
"5740","L1 32","filler",30,"-","0","-","-",2329,"L1"
"5741","L1 32","filler",30,"-","!","{The_VIP}","1",2816,"L1"
"5742","L1 32","gp",6,"a","0","-","-",6149,"L1"
"5743","L1 32","gp",6,"a","!","{The_two_kids_fought_each_other}","1",1355,"L1"
"5744","L1 32","filler",32,"-","0","-","-",3866,"L1"
"5745","L1 32","filler",32,"-","!","{Edward}","1",1449,"L1"
"5746","L1 32","gap",1,"b","0","-","-",3480,"L1"
"5747","L1 32","gap",1,"b","!","{The_bicycle}","1",1200,"L1"
"5748","L1 32","filler",7,"-","0","-","-",9779,"L1"
"5749","L1 32","filler",7,"-","!","{Yes}","1",2101,"L1"
"5750","L1 32","gap",12,"a","0","-","-",5079,"L1"
"5751","L1 32","gap",12,"a","!","{The_bread}","1",1331,"L1"
"5752","L1 32","filler",17,"-","0","-","-",5441,"L1"
"5753","L1 32","filler",17,"-","!","{Yes}","1",1287,"L1"
"5754","L1 32","gp",11,"b","0","-","-",2303,"L1"
"5755","L1 32","gp",11,"b","!","{The_lady_woke_herself_up}","1",2260,"L1"
"5756","L1 32","filler",23,"-","0","-","-",2898,"L1"
"5757","L1 32","filler",23,"-","!","{The_tree}","1",1262,"L1"
"5758","L1 32","gp",14,"a","0","-","-",4585,"L1"
"5759","L1 32","gp",14,"a","!","{The_doctor_woke_himself_up}","1",1780,"L1"
"5760","L1 32","filler",47,"-","0","-","-",1840,"L1"
"5761","L1 33","practice",1,"-","0","-","-",1487,"L1"
"5762","L1 33","practice",2,"-","0","-","-",3606,"L1"
"5763","L1 33","practice",2,"-","!","{Yes}","1",3340,"L1"
"5764","L1 33","practice",3,"-","0","-","-",4808,"L1"
"5765","L1 33","practice",4,"-","0","-","-",2859,"L1"
"5766","L1 33","practice",4,"-","!","{Yes}","1",1394,"L1"
"5767","L1 33","practice",5,"-","0","-","-",1516,"L1"
"5768","L1 33","practice",6,"-","0","-","-",4343,"L1"
"5769","L1 33","practice",6,"-","!","{A_drink}","1",1337,"L1"
"5770","L1 33","practice",7,"-","0","-","-",5276,"L1"
"5771","L1 33","practice",8,"-","0","-","-",7092,"L1"
"5772","L1 33","practice",8,"-","!","{No}","1",2156,"L1"
"5773","L1 33","filler",47,"-","0","-","-",9771,"L1"
"5774","L1 33","gap",4,"b","0","-","-",9451,"L1"
"5775","L1 33","gap",4,"b","!","{The_door}","1",9324,"L1"
"5776","L1 33","filler",41,"-","0","-","-",2078,"L1"
"5777","L1 33","filler",41,"-","!","{Yes}","1",2004,"L1"
"5778","L1 33","gap",6,"b","0","-","-",5464,"L1"
"5779","L1 33","gap",6,"b","!","{The_race}","1",3830,"L1"
"5780","L1 33","filler",33,"-","0","-","-",3744,"L1"
"5781","L1 33","filler",33,"-","!","{The_elephant}","1",2521,"L1"
"5782","L1 33","gap",19,"a","0","-","-",6432,"L1"
"5783","L1 33","gap",19,"a","!","{No}","1",1556,"L1"
"5784","L1 33","filler",26,"-","0","-","-",14049,"L1"
"5785","L1 33","filler",26,"-","!","{The_classroom}","1",2404,"L1"
"5786","L1 33","gp",23,"c","0","-","-",9069,"L1"
"5787","L1 33","gp",23,"c","!","{The_mother}","0",2170,"L1"
"5788","L1 33","filler",22,"-","0","-","-",5045,"L1"
"5789","L1 33","filler",22,"-","!","{Yes}","1",1562,"L1"
"5790","L1 33","gp",2,"b","0","-","-",5224,"L1"
"5791","L1 33","gp",2,"b","!","{The_mother_dressed_herself}","1",3362,"L1"
"5792","L1 33","filler",7,"-","0","-","-",5674,"L1"
"5793","L1 33","filler",7,"-","!","{Yes}","1",1527,"L1"
"5794","L1 33","gap",9,"a","0","-","-",8764,"L1"
"5795","L1 33","gap",9,"a","!","{The_chair}","0",8440,"L1"
"5796","L1 33","filler",44,"-","0","-","-",14208,"L1"
"5797","L1 33","filler",44,"-","!","{No}","1",4048,"L1"
"5798","L1 33","gp",6,"b","0","-","-",7598,"L1"
"5799","L1 33","gp",6,"b","!","{The_two_kids_fought_each_other}","1",2679,"L1"
"5800","L1 33","filler",45,"-","0","-","-",9387,"L1"
"5801","L1 33","gap",16,"b","0","-","-",5922,"L1"
"5802","L1 33","gap",16,"b","!","{Yes}","0",2659,"L1"
"5803","L1 33","filler",13,"-","0","-","-",5740,"L1"
"5804","L1 33","filler",13,"-","!","{The_moderator}","1",3001,"L1"
"5805","L1 33","gap",21,"a","0","-","-",7273,"L1"
"5806","L1 33","gap",21,"a","!","{Yes}","0",1519,"L1"
"5807","L1 33","filler",29,"-","0","-","-",2386,"L1"
"5808","L1 33","filler",29,"-","!","{Yes}","1",1090,"L1"
"5809","L1 33","gp",20,"d","0","-","-",3908,"L1"
"5810","L1 33","gp",20,"d","!","{The_man}","1",3309,"L1"
"5811","L1 33","filler",14,"-","0","-","-",10430,"L1"
"5812","L1 33","gp",4,"d","0","-","-",11847,"L1"
"5813","L1 33","gp",4,"d","!","{The_friend}","1",2090,"L1"
"5814","L1 33","filler",16,"-","0","-","-",11893,"L1"
"5815","L1 33","gap",15,"a","0","-","-",17566,"L1"
"5816","L1 33","gap",15,"a","!","{Yes}","0",2567,"L1"
"5817","L1 33","filler",30,"-","0","-","-",3922,"L1"
"5818","L1 33","filler",30,"-","!","{The_VIP}","1",2407,"L1"
"5819","L1 33","gp",13,"a","0","-","-",4001,"L1"
"5820","L1 33","gp",13,"a","!","{The_girl_calmed_herself_down}","1",3878,"L1"
"5821","L1 33","filler",6,"-","0","-","-",2907,"L1"
"5822","L1 33","gap",13,"a","0","-","-",4662,"L1"
"5823","L1 33","gap",13,"a","!","{Yes}","0",1124,"L1"
"5824","L1 33","filler",17,"-","0","-","-",2344,"L1"
"5825","L1 33","filler",17,"-","!","{Yes}","1",1448,"L1"
"5826","L1 33","gp",7,"c","0","-","-",6204,"L1"
"5827","L1 33","gp",7,"c","!","{The_lady}","1",2160,"L1"
"5828","L1 33","gap",7,"a","0","-","-",12402,"L1"
"5829","L1 33","gap",7,"a","!","{The_sky}","1",4336,"L1"
"5830","L1 33","filler",3,"-","0","-","-",15442,"L1"
"5831","L1 33","gap",18,"b","0","-","-",7817,"L1"
"5832","L1 33","gap",18,"b","!","{Yes}","0",4982,"L1"
"5833","L1 33","filler",35,"-","0","-","-",3674,"L1"
"5834","L1 33","filler",35,"-","!","{The_spaghetti}","1",1573,"L1"
"5835","L1 33","gap",1,"a","0","-","-",5635,"L1"
"5836","L1 33","gap",1,"a","!","{The_bicycle}","1",1375,"L1"
"5837","L1 33","filler",18,"-","0","-","-",4002,"L1"
"5838","L1 33","gp",19,"c","0","-","-",12757,"L1"
"5839","L1 33","gp",19,"c","!","{The_basketball_player}","1",2132,"L1"
"5840","L1 33","filler",40,"-","0","-","-",6164,"L1"
"5841","L1 33","gp",21,"a","0","-","-",5152,"L1"
"5842","L1 33","gp",21,"a","!","{Anna_dressed_herself}","1",2257,"L1"
"5843","L1 33","filler",2,"-","0","-","-",9180,"L1"
"5844","L1 33","gp",9,"a","0","-","-",3534,"L1"
"5845","L1 33","gp",9,"a","!","{The_pianist_calmed_himself_down}","1",2422,"L1"
"5846","L1 33","filler",4,"-","0","-","-",2673,"L1"
"5847","L1 33","gap",10,"b","0","-","-",17818,"L1"
"5848","L1 33","gap",10,"b","!","{The_car}","1",1699,"L1"
"5849","L1 33","filler",9,"-","0","-","-",4425,"L1"
"5850","L1 33","filler",9,"-","!","{The_baby}","1",1647,"L1"
"5851","L1 33","gap",11,"a","0","-","-",6210,"L1"
"5852","L1 33","gap",11,"a","!","{The_room}","0",8157,"L1"
"5853","L1 33","filler",5,"-","0","-","-",12563,"L1"
"5854","L1 33","gp",8,"d","0","-","-",2038,"L1"
"5855","L1 33","gp",8,"d","!","{The_boy}","1",1776,"L1"
"5856","L1 33","filler",11,"-","0","-","-",14502,"L1"
"5857","L1 33","gp",15,"c","0","-","-",10018,"L1"
"5858","L1 33","gp",15,"c","!","{The_boy}","1",1821,"L1"
"5859","L1 33","filler",42,"-","0","-","-",4735,"L1"
"5860","L1 33","filler",42,"-","!","{The_grandmother}","1",2529,"L1"
"5861","L1 33","gap",5,"a","0","-","-",16114,"L1"
"5862","L1 33","gap",5,"a","!","{The_car}","1",4673,"L1"
"5863","L1 33","filler",10,"-","0","-","-",3575,"L1"
"5864","L1 33","gp",22,"b","0","-","-",4417,"L1"
"5865","L1 33","gp",22,"b","!","{The_two_footballers_fought_each_other}","1",3323,"L1"
"5866","L1 33","filler",43,"-","0","-","-",6251,"L1"
"5867","L1 33","filler",43,"-","!","{The_girlfriend}","1",2895,"L1"
"5868","L1 33","gap",20,"b","0","-","-",14560,"L1"
"5869","L1 33","gap",20,"b","!","{No}","1",2763,"L1"
"5870","L1 33","filler",31,"-","0","-","-",2216,"L1"
"5871","L1 33","gp",5,"a","0","-","-",3935,"L1"
"5872","L1 33","gp",5,"a","!","{The_father_washed_himself}","1",1753,"L1"
"5873","L1 33","filler",15,"-","0","-","-",3618,"L1"
"5874","L1 33","gap",23,"a","0","-","-",5984,"L1"
"5875","L1 33","gap",23,"a","!","{No}","1",3186,"L1"
"5876","L1 33","filler",12,"-","0","-","-",2888,"L1"
"5877","L1 33","gp",3,"c","0","-","-",2572,"L1"
"5878","L1 33","gp",3,"c","!","{The_president}","1",1778,"L1"
"5879","L1 33","filler",19,"-","0","-","-",9267,"L1"
"5880","L1 33","filler",19,"-","!","{No}","1",6974,"L1"
"5881","L1 33","gp",17,"a","0","-","-",4870,"L1"
"5882","L1 33","gp",17,"a","!","{The_two_men_fought_each_other}","1",2746,"L1"
"5883","L1 33","filler",25,"-","0","-","-",5064,"L1"
"5884","L1 33","filler",25,"-","!","{Yes}","1",1792,"L1"
"5885","L1 33","gap",3,"a","0","-","-",3866,"L1"
"5886","L1 33","gap",3,"a","!","{The_ship}","0",2588,"L1"
"5887","L1 33","filler",37,"-","0","-","-",12161,"L1"
"5888","L1 33","filler",37,"-","!","{No}","1",2635,"L1"
"5889","L1 33","gp",24,"d","0","-","-",7964,"L1"
"5890","L1 33","gp",24,"d","!","{The_director}","1",1755,"L1"
"5891","L1 33","filler",24,"-","0","-","-",4306,"L1"
"5892","L1 33","gap",8,"b","0","-","-",4400,"L1"
"5893","L1 33","gap",8,"b","!","{The_church}","1",1635,"L1"
"5894","L1 33","filler",48,"-","0","-","-",2966,"L1"
"5895","L1 33","gp",11,"c","0","-","-",4379,"L1"
"5896","L1 33","gp",11,"c","!","{The_friend}","1",1400,"L1"
"5897","L1 33","filler",28,"-","0","-","-",6408,"L1"
"5898","L1 33","gp",12,"d","0","-","-",4882,"L1"
"5899","L1 33","gp",12,"d","!","{The_baby}","1",2013,"L1"
"5900","L1 33","filler",8,"-","0","-","-",2710,"L1"
"5901","L1 33","gp",18,"b","0","-","-",2620,"L1"
"5902","L1 33","gp",18,"b","!","{The_father_washed_himself}","1",3561,"L1"
"5903","L1 33","filler",34,"-","0","-","-",12586,"L1"
"5904","L1 33","filler",34,"-","!","{The_lake}","1",2963,"L1"
"5905","L1 33","gp",1,"a","0","-","-",4386,"L1"
"5906","L1 33","gp",1,"a","!","{The_lawyer_calmed_himself_down}","1",6967,"L1"
"5907","L1 33","filler",20,"-","0","-","-",7453,"L1"
"5908","L1 33","filler",20,"-","!","{Two_days}","1",7502,"L1"
"5909","L1 33","gap",22,"b","0","-","-",5120,"L1"
"5910","L1 33","gap",22,"b","!","{Yes}","0",1640,"L1"
"5911","L1 33","filler",32,"-","0","-","-",15245,"L1"
"5912","L1 33","filler",32,"-","!","{Edward}","1",2784,"L1"
"5913","L1 33","gap",17,"a","0","-","-",5371,"L1"
"5914","L1 33","gap",17,"a","!","{No}","1",2107,"L1"
"5915","L1 33","filler",23,"-","0","-","-",2261,"L1"
"5916","L1 33","filler",23,"-","!","{The_tree}","1",3179,"L1"
"5917","L1 33","gap",24,"b","0","-","-",8894,"L1"
"5918","L1 33","gap",24,"b","!","{No}","1",4020,"L1"
"5919","L1 33","filler",46,"-","0","-","-",4575,"L1"
"5920","L1 33","gp",14,"b","0","-","-",12222,"L1"
"5921","L1 33","gp",14,"b","!","{The_doctor_woke_the_nurse_up}","0",5106,"L1"
"5922","L1 33","filler",39,"-","0","-","-",4447,"L1"
"5923","L1 33","gap",14,"b","0","-","-",7071,"L1"
"5924","L1 33","gap",14,"b","!","{Yes}","0",1996,"L1"
"5925","L1 33","filler",21,"-","0","-","-",5919,"L1"
"5926","L1 33","gp",16,"d","0","-","-",2628,"L1"
"5927","L1 33","gp",16,"d","!","{The_assistant}","1",2049,"L1"
"5928","L1 33","filler",27,"-","0","-","-",3144,"L1"
"5929","L1 33","filler",27,"-","!","{Yes}","1",2075,"L1"
"5930","L1 33","gap",2,"b","0","-","-",4737,"L1"
"5931","L1 33","gap",2,"b","!","{The_truck}","1",2496,"L1"
"5932","L1 33","filler",1,"-","0","-","-",2878,"L1"
"5933","L1 33","filler",1,"-","!","{Yes}","1",2426,"L1"
"5934","L1 33","gap",12,"b","0","-","-",4519,"L1"
"5935","L1 33","gap",12,"b","!","{The_cake}","0",3738,"L1"
"5936","L1 33","filler",36,"-","0","-","-",2845,"L1"
"5937","L1 33","gp",10,"b","0","-","-",4610,"L1"
"5938","L1 33","gp",10,"b","!","{The_two_soldiers_fought_each_other}","1",3542,"L1"
"5939","L1 33","filler",38,"-","0","-","-",4460,"L1"
"5940","L1 33","filler",38,"-","!","{No}","1",1542,"L1"
"5941","L1 34","practice",1,"-","0","-","-",762,"L1"
"5942","L1 34","practice",2,"-","0","-","-",2431,"L1"
"5943","L1 34","practice",2,"-","!","{Yes}","1",1362,"L1"
"5944","L1 34","practice",3,"-","0","-","-",1025,"L1"
"5945","L1 34","practice",4,"-","0","-","-",1694,"L1"
"5946","L1 34","practice",4,"-","!","{Yes}","1",1022,"L1"
"5947","L1 34","practice",5,"-","0","-","-",825,"L1"
